4656,0.1
2732,0.1
8081,10.0
1795,1.0
1702,10.0
3733,1.0
7589,0.1
6388,100.0
1498,10.0
2756,13.0
3334,10.0
5035,10.0
2178,1.0
4038,10.0
7582,1.0
4818,1.0
4115,10.0
705,1.0
1872,1.0
7070,10.0
7865,1.0
4053,100.0
6063,10.0
8318,1.0
3397,10.0
4191,1.0
7080,20.0
5239,1.0
6633,20.0
565,10.0
7613,10.0
4024,1.0
3060,1.0
640,10.0
3418,1.0
5824,1.0
2778,1.0
507,18.0
6107,10.0
1964,10.0
6318,10.0
3979,10.0
325,1.0
6151,1.0
2338,1.0
5566,10.0
4504,1.0
6774,10.0
2237,1.0
6312,100.0
4482,1.0
5212,10.0
8583,10.0
4141,10.0
5418,10.0
864,0.1
6804,10.0
8057,10.0
2921,1.0
8138,120.0
2815,10.0
4051,1.0
371,21.0
6790,1.0
4490,12.0
8157,1.0
2542,15.4
7517,10.0
4623,10.0
6751,1.0
6712,100.0
8688,100.0
2364,1.0
1360,0.1
911,100.0
7852,10.0
4509,1.0
8764,0.001
3349,1.0
3165,10.0
3685,1.0
964,10.0
6634,100.0
1423,1.0
122,1.0
479,11.0
662,10.0
2995,10.0
3497,1.0
3946,10.0
6215,10.0
5151,10.0
2776,1.0
439,10.0
1379,10.0
8427,1.0
4237,10.0
4325,10.0
1443,1.0
5219,10.0
4813,40.0
1477,1.0
8023,10.0
1173,1.0
5395,10.0
5810,10.0
3317,10.0
8273,0.1
5813,10.0
7482,1.0
2893,10.0
2669,20.0
279,1.0
4983,10.0
5282,1.0
4793,10.0
2571,1.0
7061,10.0
1101,10.0
568,1.0
1694,1.0
5422,19.0
7947,100.0
4766,1.0
7477,1.0
6120,1.0
577,1.0
59,10.0
787,100.0
8108,1.0
4595,100.0
3025,1.0
6092,10.0
5128,1.0
7265,1.0
5653,10.0
3257,10.0
5336,40.0
8037,10.1
3522,1.0
335,10.0
6974,1.0
4505,1.0
7886,20.0
5193,1.0
8072,10.0
184,10.0
5361,10.0
8709,1.0
420,10.0
2350,1.0
553,10.0
1397,0.1
1384,1.0
6590,10.0
5647,1.0
1760,10.0
7882,100.0
297,1.0
443,1.0
777,120.0
1119,10.0
5730,100.0
8442,10.0
3404,10.0
1921,10.0
655,10.0
2229,20.0
4486,1.0
2842,20.0
2537,1.0
3107,1.0
6595,10.0
2540,20.0
3688,10.0
8784,10.0
2457,10.0
2578,1.0
7379,10.0
5414,1.0
8822,1.0
2758,20.0
7291,100.0
3034,10.0
558,0.1
8012,1.0
1371,20.0
8197,1.0
907,10.0
7631,10.0
1433,10.0
7669,1.0
7988,1.0
3704,20.0
7106,20.0
4782,1.0
926,1.0
4824,15.0
2470,1.0
15,1.0
143,10.0
7134,1.0
2363,0.1
5123,1.0
6800,1.0
1161,10.0
8277,10.0
3161,1.0
5382,10.0
3260,100.0
5987,0.1
6502,10.0
1362,20.0
3885,20.0
1212,1.0
1876,1.0
6053,10.0
7038,10.0
8646,20.0
7405,100.0
4817,100.0
4753,1.0
1170,1.0
579,1.0
2182,1.0
5059,100.0
4113,1.0
4625,20.0
1833,1.0
7617,10.0
3941,15.0
6290,1.0
1859,10.0
3532,1.0
3411,1.0
2685,1.0
4996,1.0
5381,100.0
4756,10.0
387,10.0
7887,1.0
1032,21.0
7189,10.0
2488,1.0
2286,1.0
2629,1.0
5011,10.0
3337,100.0
3058,10.0
7048,1.0
931,1.0
3662,1.0
691,10.0
6425,10.0
1891,147.0
2268,1.0
5226,1.0
7441,1.0
4342,10.0
7568,10.0
5816,0.0
8045,1.0
44,10.0
4122,1.0
3012,1.0
8757,1.0
223,21.0
7982,120.0
1187,10.0
5924,20.0
837,1.0
7859,100.0
1683,10.0
7116,100.0
3059,10.0
7558,1.0
6755,100.0
63,1.0
3092,1.0
617,10.0
8813,1.0
6193,1.0
227,10.0
8151,150.0
6734,10.0
7818,1.0
3396,1.0
3944,1.0
969,10.74626867
1805,10.0
2447,1.0
4001,10.0
3150,20.0
5062,1.0
6778,10.0
4414,1.0
2851,100.0
8327,100.0
6785,10.0
1860,10.0
8179,10.0
3833,1.0
6218,20.0
7337,1.0
7238,10.0
252,10.0
4710,1.0
7485,15.0
1789,12.0
6564,0.1
2059,10.0
6494,1.0
3047,1.0
8421,1.0
5689,1.0
1902,11.0
2750,10.0
2119,1.0
7036,10.0
4374,1.0
3755,1.0
2689,1.0
6626,1.0
4165,1.0
7469,1.0
6279,13.0001
75,20.0
2345,1.0
2351,10.0
4304,1.0
430,10.0
6410,1.0
7657,10.0
3649,1.0
5288,101.137836
8342,10.0
3799,1.0
3309,1.0
6373,1.0
6488,10.0
7447,0.1
7614,10.0
240,1.0
783,1.0
1354,10.0
3066,1.0
7023,0.1
977,20.0
809,1.0
2168,1.0
4196,0.1
8637,1.0
1599,1.0
2941,10.0
7093,10.0
4937,120.0
5639,1.0
684,10.0
5968,1.0
1620,10.0
5199,10.0
1482,1.0
2146,1.0
1801,1.0
2095,20.0
4765,1.0
1357,100.0
6306,11.5
5339,20.0
7743,40.0
7228,10.0
4827,10.0
4442,10.0
7237,104.0
7563,10.0
1609,1.0
5787,1.0
494,10.0
6825,1.0
2017,1.0
8187,100.0
2328,1.0
29,1.0
5577,1.0
8769,1.0
8703,1.0
3118,10.0
1092,10.0
124,21.0
5046,10.0
6963,10.0
4161,1.0
5834,1.0
2298,10.0
6074,0.01
1553,100.0
8043,15.0
598,1.0
2123,100.0
1416,10.0
6513,10.0
3892,10.0
8276,21.2
4925,1.0
8740,20.0
7685,10.0
6690,10.0
2197,10.0
4751,10.0
5377,10.0
725,1.0
7033,1.0
3803,1.0
808,120.0
6976,14.77633484
8716,10.0
958,100.0
8733,1.0
5060,100.0
4554,20.0
810,10.0
8224,10.0
834,1.0
7047,10.0
2423,0.1
6328,10.0
7779,1.0
1235,1.0
1225,10.0
6237,10.0
6270,10.0
4151,20.0
3457,10.0
5086,10.0
3217,10.0
5838,1.0
4081,20.0
4539,10.0
2966,140.0
3164,1.0
4707,20.0
5202,100.0000022
6555,10.0
1657,10.0
8107,1.0
8088,10.0
452,1.0
6280,10.0
7924,120.0
4028,140.0
2619,1.0
422,100.0
4747,10.0
1220,10.0
2929,10.0
657,10.0
5515,1.0
2845,12.0
3023,1.0
8556,1.0
1001,1.0
102,10.0
2418,1.0
7619,10.0
5960,10.0
6608,20.0
1580,10.0
5214,1326.236476
2206,1.0
170,1.0
7050,1.0
135,1.0
757,100.0
5379,1.0
1310,1.0
1217,21.0
2284,1.0
6021,1.0
2905,1.0
3382,1.0
3524,1.0
5457,1.0
1935,1.0
6417,100.0
5615,1.0
5814,10.0
807,1.0
2045,1.0
3971,100.0
462,1.0
2927,10.0
1956,10.0
2445,1.0
4601,1.0
4594,1.0
7971,100.0
3235,10.0
799,10.0
2402,10.0
5454,10.0
1073,105.0
4319,0.01
144,1.0
6426,100.0
1340,0.1
8589,164.8571429
8299,10.0
2091,1.0
5931,10.0
5283,10.0
5642,10.0
5331,10.0
5673,1.0
3949,1.0
3956,10.0
5366,1.0
1003,1.0
7431,100.0
7305,1.0
4649,10.0
4607,10.0
555,0.001
4343,2.0
4298,10.0
8016,21.0
1485,10.0
6818,100.0
1272,20.0
5603,10.0
1411,1.0
8304,20.0
753,0.1
1471,1.0
4215,10.0
7448,10.0
3626,1.0
5650,10.0
3076,1.0
5503,10.0
8791,1.0
3288,10.0
4629,10.0
3942,10.0
981,1.0
8074,1.0
3912,100.0
2722,10.0
8305,10.0
1268,1.0
2462,10.0
5857,10.0
268,0.1
654,1.0
3647,10.0
8641,1.0
3962,10.0
5847,20.0
2821,20.0
428,1.0
589,10.0
495,10.0
8250,10.0
4693,20.0
5229,1.0
4789,1.0
7889,10.0
6134,10.0
528,1.0
1808,1.0
8259,10.0
8188,10.0
1231,20.0
2028,10.0
5353,10.0
677,0.0001
6908,1.0
6418,1.0
6618,10.0
8293,100.0
5571,100.0
4075,10.0
3787,1.0
8225,10.0
2432,10.0
4963,20.0
8312,10.0
551,10.0
4894,10.0
3817,20.0
3570,10.0
1611,10.0
4936,10.0
5076,10.0
8080,10.0
8727,10.0
673,1.0
3573,1.0
4338,1036.0
5712,10.0
4721,10.0
7371,10.0
605,21.0
4253,10.0
8024,1.0
7060,10.0
1468,10.0
7028,10.0
1982,20.0
4661,1.0
890,1.0
6366,1.0
7279,104.0
843,1.0
2155,10.0
3886,10.0
8679,10.0
2077,1.0
5440,104.0
6091,10.0
4606,10.0
7358,10.0
2799,10.0
5680,12.0
584,10.0
3268,10.0
7649,100.0
6779,100.0
5296,10.0
8048,10.0
4411,10.0
7376,1.0
6098,10.0
5808,10.0
4368,1.0
4870,20.0
3469,1.0
4102,20.0
8708,10.0
2550,10.0
6726,100.0
4467,10.0
344,10.0
2185,1.0
7436,10.0
5521,1.0
3621,10.0
8588,30.0
871,1.0
4347,0.1
7375,1.0
6572,15.0
3852,10.0
90,1.0
4685,10.0
5040,11.0
5918,10.0
4769,1.0
3872,1.0
5828,10.0
6187,1.0
2117,1.0
2937,10.0
5391,1.0
7243,100.0
2836,1.0
3096,10.0
5459,1.0
5473,10.0
947,10.0
2925,1.0
5496,1.0
3214,1.0
4290,10.0
5058,1.0
883,1.0
5520,120.0
6604,1.0
5527,12.0
3997,1.0
1456,10.0
8486,10.0
8254,10.0
6380,10.0
5570,10.0
5686,20.0
6363,10.0
6834,10.0
8682,20.0
2415,1.0
4609,10.0
7231,20.0
4350,1.0
3795,1.0
6415,10.0
6786,10.0
2899,1.0
4039,10.0
2398,10.0
2209,1.0
1710,1.0
3353,10.0
104,1.0
7451,20.0
1186,10.0
4716,1.0
3184,1.0
8696,20.0
4712,20.0
6861,1.0
7254,10.0
8781,10.0
151,10.0
3282,1.0
6008,1.0
4885,100.0
915,1.0
1305,1.0
4080,0.1
3049,100.0
4352,10.0
6203,10.0
8452,20.0
6847,11.93582899
5611,1.0
4507,20.0
6301,100.0
2796,10.0
2701,1.0
1398,10.0
2519,1.0
3358,1.0
183,10.0
8228,10.0
366,16.0
5358,10.0
4503,10.0
5953,10.0
2417,0.1
471,10.0
967,21.0
7890,10.0
8137,10.0
2656,1.0
6601,1.0
209,1.0
1961,0.5
896,10.0
7229,20.0
6459,10.0
5832,1.0
1773,10.0
5015,1.0
2299,20.0
1209,10.0
8446,10.0
6345,20.0
8858,30.0
1270,40.0
1251,21.0
3176,1.0
5294,10.0
6076,10.0
7160,17.6
1292,10.0
5748,1.0
3370,10.0
5045,1.0
6684,1.0
3315,10.0
4960,1.0
292,100.0
7862,140.0
8192,10.0
1051,100.0
5081,10.0
4723,10.0
4620,10.0
272,1.0
2042,14.000201
7360,10.0
3734,20.0
4058,1.0
103,21.0
1086,10.0
7157,10.0
7599,10.0
4988,1.0
4296,140.0
2903,1.0
5241,1.0
6836,10.0
4421,0.1
8237,1.0
6066,1.0
6782,100.0
6632,100.0
4332,1.0
5584,10.0
4851,10.0
613,11.0
4537,20.0
4686,1.0
8104,10.0
5323,0.01
3478,1.0
5580,10.0
1748,10.0
732,1.0
7292,10.0
4288,10.0
3653,10.0
6357,10.0
2910,1.0
2662,1.0
5250,1.0
4717,10.0
3113,1.0
3303,10.0
2154,100.0
1344,100.0
8728,1.0
7552,0.1
8455,120.0
3768,10.0
5095,20.0
952,1.0
4180,15.0
3021,1.0
3308,100.0
1504,13.92
4376,1.0
1806,100.0
8166,10.0
1121,10.0
5385,10.0
8451,1.0
5740,1.0
4631,10.0
5852,10.0
4412,10.0
5694,20.0
6207,1.0
1848,10.0
416,1.0
2973,10.0
5641,10.0
2431,1.0
5009,20.0
564,10.0
2526,10.0
5344,10.0
4383,1.0
3251,1.0
1224,10.0
142,20.0
8481,20.0
1490,1.0
7396,1.0
8782,10.0
4076,1.0
5286,10.0
7803,104.0
2653,11.0
2004,10.0
1194,0.1
4127,100.0
3409,10.0
4022,1.0
6485,10.0
1756,20.0
497,1.0
3773,10.0
7950,120.0
870,2.0
3357,20.0
912,10.0
7696,10.0
721,100.0
3777,1.0
8831,1.0
7973,100.0
8514,10.0
5168,10.0
1496,10.0
5621,10.0
1520,1.0
6022,12.0
6386,10.0
2746,10.0
4450,10.0
4525,1.0
314,1.0
6692,10.0
8620,0.1
3350,1.0
108,10.0
1754,1.0
6696,10.0
1351,10.0
3129,10.0
7016,100.0
5384,1.0
8015,10.0
480,1.0
4328,1.0
1973,40.0
336,20.0
2764,1.0
5999,10.0
7674,15.0
4401,1.0
2985,10.0
5955,10.0
5430,10.0
524,1.0
4162,10.0
3477,1.0
5254,20.0
3558,10.0
5858,1.0
2809,20.0
724,10.0
765,1.0
5167,1.0
8371,100.0
5359,10.0
6571,10.0
307,10.0
1278,10.0
348,21.0
4657,1.0
8380,1.0
4362,100.0
6627,1.0
8844,10.0
1791,10.0
7066,10.0
6537,104.0
3682,10.0
4602,10.0
6725,100.0
2053,10.0
2232,20.0
4224,1.0
71,1.0
8078,1.0
2759,20.0
4866,20.0
7909,100.0
4899,20.0
6679,130.0
4927,10.0
7308,1.0
2805,1.0
1260,100.0
1666,1.0
7949,100.0
6872,10.0
4855,1.0
5071,100.0
7975,1.0
2167,1.0
1445,15.05168998
8692,1.0
2533,10.0
4409,1.0
1695,1.0
2892,10.0
1095,21.0
7177,20.0
6982,10.0
3203,1.0
4663,1.0
1630,10.0
7008,10.0
1881,100.0
5129,10.0
6405,100.0
1612,21.0
978,10.0
1413,10.0
6791,10.0
5628,1.0
848,0.1
4701,10.0
5257,10.0
5587,1.0
2877,10.0
2271,10.0
2392,1.0
7521,1.0
3779,1.0
1830,10.0
3861,20.0
6398,150.0
4334,10.0
47,20.0
5012,1.0
8880,10.0
1350,10.0
8550,1.0
1234,120.0
5769,10.0
4852,10.0
446,1.0
2248,1.0
1743,147.0
844,1.0
5398,10.0
8458,10.0
5049,1.0
3289,10.0
7406,10.0
39,10.0
2440,1.0
3103,100.0
7073,10.0
4972,20.0
678,0.1
7344,10.0
8195,10.0
5363,3.077264654
1294,10.0
8260,100.0
8406,20.0
7609,10.0
971,21.0
3442,140.0
6830,10.0
5701,1.0
1112,11.29552179
3891,10.0
776,10.0
8627,10.0
2231,1.0
2228,1.0
2153,10.0
6492,1.0
5452,1.0
8766,20.0
4204,20.0
8424,1.0
4339,1.0
6000,10.0
6797,1.0
1366,10.0
1469,10.0
1851,10.0
3183,10.0
1963,10.0
7382,1.0
5717,1.0
5719,10.0
3199,10.0
5509,20.0
1289,17.5
485,1.0
2239,49.0
4861,1.0
3261,1.0
8461,10.0
5605,10.0
5316,1.0
7724,10.0
8634,10.0
30,10.0
6438,10.0
4794,120.0
3542,40.0
5550,10.0
1879,100.0
6916,0.1
8776,20.0
1983,49.0
4438,1.0
7921,0.1
7388,10.0
5770,10.0
6603,10.0
6162,1.0
7030,1.0
1036,100.0
636,10.0
4480,1.0
4251,1.0
4326,1.0
6069,10.0
4184,10.0
1083,10.0
2615,1.0
861,10.0
6171,0.1
903,1.0
191,10.0
109,1.0
8699,40.0
8404,20.0
1942,1.0
8194,10.0
8735,20.0
4031,1.0
8252,10.0
1831,0.1
6794,14.0
6232,10.0
7833,100.0
5378,1.0
6730,20.0
782,10.0
563,10.0
8604,10.0
5842,10.0
2775,13.0
3429,10.0
7660,100.0
3961,1.0
7113,10.0
1825,1.0
2617,1.0
6582,100.0
1094,0.1
6700,100.0
3169,1.0
4845,10.0
6566,120.0
5804,10.0
4386,1.0
5371,10.0
5020,10.0
4056,10.0
4469,10.0
5471,10.0
6896,10.0
1654,0.1
7796,145.0
8536,1.0
8483,20.0
2323,1.0
2413,1.0
3805,1.0
7302,1.0
2654,1.0
5270,1.0
7705,10.0
4252,10.0
2678,10.0
4856,1.0
8111,20.0
6214,1.0
6421,10.0
5973,104.0
4532,1.0
178,10.34375
7210,100.0
6109,13.0001
1534,1.0
8601,10.0
4393,0.1
3286,1.0
1204,10.0
2202,120.0
6211,10.0
8852,20.0
8223,1.0
4306,10.0
5263,10.0
975,0.1
4567,1.0
1770,10.0
829,10.0
941,10.0
4608,1.0
2486,1.0
627,20.0
2387,17.220211
5613,10.0
5617,1.0
925,1.0
3033,1.0
295,120.0
1052,10.0
7688,20.0
2707,1.0
3221,10.0
3882,19.000413
8809,10.0
8376,10.0
5198,1.0
7097,10.0
3509,10.0
4638,40.0
4019,10.0
2789,1.0
944,1.0
7875,0.5
8267,10.0
7230,1.0
12,1.0
1117,10.0
8190,1.0
3255,10.0
4949,10.0
2690,1.0
2213,1.0
8070,1.0
4247,20.0
5332,1.0
1319,0.1
779,1.0
8775,10.0
8474,100.0
3130,20.0
6848,1.0
6142,10.0
4672,10.0
433,1.0
3475,10.0
3505,1.0
653,10.0
2477,0.1
92,10.0
6998,14.59104461
6202,20.0
5190,10.0
5990,140.0
5501,10.0
4043,1.0
4189,0.1
8758,20.0
4586,1.0
5908,1.0
2886,10.0
3135,140.0
8219,1.0
1874,1.0
6950,1.0
6451,100.0
4139,1.0
6711,12.0
2904,1.0
3582,10.0
570,1.0
1448,10.0
6718,23.0
4901,1.0
4989,1.0
7014,100.0
5114,13.4
2518,1.0
7834,20.0
1745,10.0
2741,100.0
1590,20.0
3226,100.0
8651,10.0
2236,10.0
3978,1.0
287,20.0
1738,10.0
5991,140.0
1944,10.0
3749,10.0
3539,10.0
5292,1.0
8049,20.0
5696,1.0
1923,10.0
5528,15.0
2827,1.0
1684,1.0
7397,10.0
6224,10.0
1338,1.0
3262,12.0
5879,10.0
650,10.0
2902,10.0
2258,1.0
6969,10.0
7377,1.0
7841,100.0
4514,1.0
7278,20.0
6225,1.0
2584,10.0
3196,10.0
7706,10.0
8707,1.0
1258,120.0
4461,1.0
991,1.0
3504,1.0
113,10.0
8076,100.0
2509,10.0
8346,10.0
8029,40.40597094
4126,12.0
949,1.0
5939,10.0
3770,1.0
7100,100.0
2850,1.0
7713,10.0
6918,0.1
5819,1.0
6070,10.0
2505,10.0
1114,1.0
6743,140.0
298,1.0
1675,0.1
3347,10.0
2735,10.0
6124,100.0
7772,10.0
4734,1.0
4229,10.0
6146,0.1
2103,1.0
4553,20.0
5306,1.0
5826,10.0
1837,10.0
8793,20.0
6621,10.0
7788,10.0
607,1.0
1093,11.90625
6315,10.0
7775,10.0
7720,0.1
160,10.0
203,1.0
5522,10.0
4619,10.0
2934,100.0
5735,1.0
2435,1.0
1230,10.0
7242,10.0
6532,104.0
8570,1.0
7625,10.0
6004,1.0
7801,10.0
7710,100.0
4034,100.0
6339,10.13190451
5867,10.0
3877,1.0
4264,10.0
857,1.0
5803,10.0
8596,10.0
2561,1.0
3801,1.0
2640,12.0
4392,1.0
2347,1.0
6817,10.0
2781,10.0
6346,1.0
8511,10.0
7244,120.0
615,1.0
6824,100.0
2575,10.0
7287,10.0
3340,1.0
6395,10.0
1705,11.90625
6772,1.0
4292,1.0
8124,100.0
8849,10.0
4418,1.0
803,1.0
5441,10.0
5572,10.0
990,20.0
6422,10.0
5841,10.0
5041,1.0
3513,1.0
8230,20.0
6746,20.0
219,1.0
4348,10.0
1288,10.34375
3163,10.0
2618,1.0
3612,10.0
43,1.0
5206,1.0
3792,10.0
3571,10.0
6909,10.0
1503,1.0
7763,10.0
8730,1.0
3439,20.0
1892,10.0
8271,10.0
7871,100.0
6581,20.0
1505,1.0
670,0.1
7620,10.0
6163,10.0
897,10.0
6837,20.0
2666,1.0
3193,1.0
2890,0.1
7964,1.0
4913,20.0
4671,10.0
7271,15.4
2370,100.0
6194,10.0
1769,10.0
6934,10.0
531,10.0
7639,1.0
7197,20.0
5187,1.0
7755,1.0
7807,10.0
731,1.0
3406,10.0
2339,1.0
4680,1.0
7707,10.0
2565,10.0
6051,10.0
6125,100.0
5272,20.0
5489,100.0
4302,1.0
4687,1.0
7735,10.0
1255,1.0
2104,1.0
5255,1.0
4886,100.0
8031,10.0
5369,20.0
8149,100.0
3484,1.0
8425,10.0
3816,1.0
8638,10.0
6855,10.0
6870,1.0
4353,10.0
1621,1.0
8365,1.0
4952,10.0
4900,10.0
7605,10.0
1096,100.0
8702,10.0
8413,10.0
2463,1.0
8693,10.0
1788,1.0
6931,10.0
4860,1.0
4871,10.0
192,1.0
820,1.0
4483,20.0
5525,10.0
4166,1.0
2687,1.0
4814,20.0
4689,1.0
2607,1.0
5837,10.0
238,1.0
4015,1.0
8215,10.0
2977,1.0
6231,10.0
5170,1.0
945,10.0
5039,1.0
8640,20.0
5340,10.0
8275,10.0
3552,100.0
7848,1.0
3360,1.0
6468,10.0
2410,1.0
6854,1.0
3982,10.0
146,1.0
6266,20.0
2294,10.0
7018,100.0
3611,10.0
1736,1.0
5998,1.0
114,10.0
7537,10.0
4434,1.0
498,10.0
720,10.0
3089,1.0
5664,10.0
5722,10.0
596,10.0
7935,100.0
8298,10.0
1647,1.0
8167,1.0
2700,1.0
5807,10.0
1700,10.0
7676,1.0
7075,100.0
5518,10.0
2942,1.0
8423,10.0
86,1.0
2308,1.0
2677,1.0
6442,10.0
6054,1.0
2594,1.0
4610,1.5
1029,10.0
136,16.0
5362,1.0
4823,12.0
7520,100.0
1200,1.0
8448,1.0
5173,1.0
566,1.0
7539,100.0
3927,10.0
8863,20.0
6750,1.0
8407,100.0
5155,1.0
5121,1.0
7927,10.0
2330,120.0
3515,10.0
2187,10.000110000000001
195,20.0
6448,100.0
802,120.0
4997,1.0
8123,10.0
2068,0.1
4533,1.0
7359,10.0
644,1.0
8599,10.0
6642,100.0
120,1.0
2981,1.0
3074,10.0
7653,104.0
3278,20.0
2135,0.5
4862,1.0
134,10.0
6056,1.0
8558,20.0
2559,10.0
62,10.0
1358,1.0
5716,20.0
2467,10.0
679,1.0
5333,10.0
741,10.0
3641,10.0
6533,104.0
6360,13.000110000000001
3258,1.0
1873,1.0
2596,1.0
1717,10.0
7896,120.0
2843,0.1
7995,10.0
7169,10.0
7663,10.0
489,10.0
493,1.0
690,10.0
3821,10.0
602,1.0
1911,1.0
6576,20.0
5930,20.0
6775,20.0
7727,1.0
3757,1.0
2366,10.0
4370,100.0
5404,1.0
5500,10.0
1361,1.0
4692,100.0
1526,100.0
6664,1.0
4772,1.0
8113,10.0
1551,1.0
4920,1.0
8602,10.0
1337,1.0
3901,1.0
3010,10.0
7488,10.0
2250,10.0
2346,1.0
8233,1.0
2784,1.0
5242,10.0
150,10.0
2804,1.0
5499,10.0
2086,1.0
3751,1.0
2259,10.0
4017,10.0
5192,1.0
5504,1.0
7349,1.0
6518,1.0
3856,1.0
859,10.0
5945,10.0
8239,1.0
8879,10.0
7039,20.0
7088,1.0
4462,1.0
6695,0.1
1779,10.0
4597,1.0
4977,1.0
1818,1.0
6108,1.0
2704,13.8000215
175,10.0
2093,1.0
6930,10.0
3491,20.0
7636,12.0
82,1.0
816,1.0
5755,20.0
6784,20.0
5310,20.0
283,100.0
7484,10.0
8071,1.0
8172,20.0
2915,1.0
1813,1.0
1271,10.0
8718,20.0
8517,10.0
7501,10.0
5756,10.0
2642,10.0
5137,1.0
2305,10.0
5097,1.0
4195,10.0
4168,1.0
3849,1.0
8745,1.0
6747,100.0
6170,1.0
2414,100.0
3554,17.009091
4498,1.0
2195,1.0
2600,1.0
6689,130.0
4314,1.0
3366,10.0
6058,1.0
8704,10.0
2633,1.0
6403,1.0
2434,20.0
6535,104.0
5303,20.0
6663,20.0
4520,1.0
3545,10.0
4678,10.0
7460,10.0
517,10.0
6209,1.0
5388,1.0
1415,10.0
4456,100.0
7607,140.0
127,1.0
3474,1.0
8222,10.0
4310,10.0
2438,0.1
3765,1.0
4575,18.0
7268,1.0
8674,10.0
1473,100.0
5426,1.0
3560,10.0
3951,10.0
49,10.0
7105,20.0
887,1.0
2616,1.0
516,1.0
3168,1.0
2949,1.0
1424,21.0
139,10.0
1924,10.0
2378,1.0
3197,0.1
112,10.0
4559,10.0
3250,1.0
5795,100.0
6935,1.0
4546,1.0
5351,1.0
3277,20.0
8548,10.0
7318,1.0
7686,0.1
4830,10.0
7569,10.0
5778,10.0
3222,1.0
6435,0.1
451,1.0
3731,100.0
7700,0.1
7870,10.0
2763,1.0
658,10.0
6559,10.0
999,1.0
389,1.0
3407,10.0
1476,1.0
2240,20.0
2386,20.0
7944,10.0
3922,10.0
2972,10.0
3386,1.0
1293,1.0
1824,10.0
2873,100.0
4173,10.0
2535,11.0001
8001,10.0
1907,10.0
6587,10.0
368,10.0
1151,1.0
6071,10.0
5848,10.0
4634,1.0
5253,20.0
5885,1.0
4160,1.0
4287,1.0
6088,20.0
5273,1.0
174,1.0
1903,1.0
1099,104.0
6341,0.01
3408,1.0
1538,0.1
2292,1.0
8251,12.0
1363,1.0
7571,100.0
8143,10.0
7630,10.0
680,20.0
8290,20.0
3664,10.0
1661,10.0
508,1.0
166,1.0
6577,10.0
1006,100.0
6669,100.0
6444,20.0
3494,20.0
6567,20.0
8657,2.0
2536,1.0
1104,100.0
3875,10.0
5883,20.0
1752,1.0
5467,15.0
2916,1.0
8487,20.0
152,1.0
3907,10.0
8008,20.0
2552,1.0
2773,1.0
4787,100.0
3551,10.0
3722,1.0
5211,10.0
7011,1.0
8040,100.0
4538,10.0
5318,130.0
1822,10.0
4086,1.0
4828,10.0
7353,10.0
5741,1.0
6062,1.0
309,10.0
6961,1.0
5729,0.1
3599,10.0
3622,10.0
6845,10.0
3450,1.0
4591,1.0
205,0.1
1135,21.0
2749,10.0
3613,1.0
305,10.0
1849,1.0
5057,10.0
1988,16.92537242
3240,10.0
2798,20.0
4515,1.0
8326,1.0
3109,100.0
4059,10.0
1987,10.0
6424,10.0
383,1.0
4307,10.0
3388,10.0
7646,100.0
2727,1.0
7684,10.0
4929,10.0
